"","word","freq"
"2565","flatscreens",2
"2566","flatshare",3
"2567","flavor",5
"2568","flavors",4
"2569","flavour",2
"2570","flea",80
"2571","fleas",4
"2572","flex",2
"2573","flexibility",7
"2574","flexible",36
"2575","flight",15
"2576","flights",25
"2577","flood",5
"2578","flooded",26
"2579","flooding",5
"2580","floods",3
"2581","floor",2021
"2582","floorboard",2
"2583","floorboards",2
"2584","floorhallway",2
"2585","flooring",29
"2586","floorliving",2
"2587","floorplan",2
"2588","floors",717
"2589","floorthe",3
"2590","floorthrough",38
"2591","floorthru",7
"2592","floortoceiling",11
"2593","flourishing",11
"2594","flow",7
"2595","flower",5
"2596","flowers",17
"2597","flowing",5
"2598","flows",2
"2599","flr",17
"2600","flrs",4
"2601","fluent",2
"2602","fluently",2
"2603","fluffy",10
"2604","flushing",29
"2605","flying",2
"2606","foam",86
"2607","fob",4
"2608","focused",3
"2609","fold",38
"2610","foldable",6
"2611","folddown",2
"2612","folding",3
"2613","foldout",9
"2614","folds",14
"2615","folk",7
"2616","folks",25
"2617","follow",9
"2618","following",9
"2619","fonda",3
"2620","food",530
"2621","foodbars",2
"2622","fooddrink",2
"2623","foodie",6
"2624","foodies",5
"2625","foods",102
"2626","foodtown",6
"2627","foosball",4
"2628","foot",187
"2629","footage",6
"2630","footprint",2
"2631","footprints",5
"2632","footstep",2
"2633","footsteps",31
"2634","forced",2
"2635","ford",3
"2636","foreigners",2
"2637","forest",3
"2638","forget",7
"2639","fork",2
"2640","form",23
"2641","formal",4
"2642","former",19
"2643","formerly",2
"2644","forms",11
"2645","fornino",4
"2646","forrest",18
"2647","forretningsrejsende",2
"2648","fort",510
"2649","forte",6
"2650","forth",2
"2651","fortunate",2
"2652","fortune",2
"2653","forward",74
"2654","foster",4
"2655","fosters",3
"2656","found",31
"2657","fountain",5
"2658","four",194
"2659","fourbedroom",4
"2660","fourstory",5
"2661","fourth",15
"2662","foyer",8
"2663","fraction",2
"2664","frame",17
"2665","framed",2
"2666","frames",2
"2667","français",2
"2668","france",4
"2669","frankels",2
"2670","frankie",2
"2671","frankies",13
"2672","franklin",283
"2673","frankly",2
"2674","franklyn",4
"2675","frannys",6
"2676","freddys",3
"2677","free",526
"2678","freedom",31
"2679","freehold",15
"2680","freelance",8
"2681","freelancer",2
"2682","freelancers",2
"2683","freely",3
"2684","freestanding",2
"2685","freewifi",20
"2686","french",100
"2687","frenchamerican",2
"2688","frequent",8
"2689","frequently",9
"2690","fresco",5
"2691","fresh",127
"2692","freshly",34
"2693","frette",2
"2694","friday",7
"2695","fridge",105
"2696","fridges",4
"2697","friend",33
"2698","friendliest",7
"2699","friendly",732
"2700","friends",416
"2701","friendsfamily",5
"2702","frills",10
"2703","fritzls",3
"2704","frm",3
"2705","fro",2
"2706","fromto",2
"2707","front",241
"2708","frontback",2
"2709","frosted",2
"2710","fruit",19
"2711","fruits",4
"2712","fry",10
"2713","ftrain",6
"2714","fuel",2
"2715","full",2389
"2716","fullbed",2
"2717","fulldouble",4
"2718","fullest",2
"2719","fullfloor",7
"2720","fullservice",6
"2721","fullsize",90
"2722","fullsized",56
"2723","fulltime",9
"2724","fully",927
"2725","fullyequipped",29
"2726","fullyfurnished",14
"2727","fullyloaded",4
"2728","fullyrenovated",2
"2729","fullystocked",16
"2730","fulton",42
"2731","fun",334
"2732","function",3
"2733","functional",46
"2734","functioning",8
"2735","functions",4
"2736","funky",37
"2737","funloving",2
"2738","funny",4
"2739","für",2
"2740","furbished",3
"2741","furnish",3
"2742","furnished",854
"2743","furnishing",6
"2744","furnishings",85
"2745","furniture",219
"2746","furnitures",5
"2747","furry",179
"2748","fusion",7
"2749","futon",190
"2750","futons",9
"2751","future",7
"2752","fyi",6
"2753","gabrielle",2
"2754","gadgets",2
"2755","galleries",177
"2756","galleriesstudios",2
"2757","gallery",49
"2758","galley",5
"2759","galore",28
"2760","gals",2
"2761","gamba",2
"2762","game",43
"2763","games",15
"2764","gamin",3
"2765","gaming",6
"2766","gap",8
"2767","garage",24
"2768","garbage",5
"2769","garden",1097
"2770","gardenbasement",2
"2771","gardencrown",2
"2772","gardenfacing",4
"2773","gardenlevel",8
"2774","gardens",545
"2775","gardenscobble",2
"2776","gardensprospect",4
"2777","gargiulos",2
"2778","garment",4
"2779","gas",60
"2780","gate",5
"2781","gated",16
"2782","gates",37
"2783","gateway",19
"2784","gathering",7
"2785","gatherings",13
"2786","gatling",6
"2787","gay",9
"2788","gazebo",12
"2789","gear",3
"2790","geared",2
"2791","gees",5
"2792","gel",7
"2793","gem",89
"2794","gems",18
"2795","gender",3
"2796","genders",3
"2797","general",23
"2798","generally",16
"2799","generationsold",2
"2800","generous",16
"2801","generously",3
"2802","gens",2
"2803","gentle",3
"2804","gentlemen",2
"2805","gentrification",6
"2806","gentrified",7
"2807","gentrifying",8
"2808","genuine",8
"2809","genuinely",2
"2810","geographically",2
"2811","geologically",2
"2812","george",4
"2813","georgeim",2
"2814","georgesandre",12
"2815","georgian",2
"2816","german",9
"2817","germany",4
"2818","gerritsen",3
"2819","get",628
"2820","getaway",86
"2821","getaways",4
"2822","gets",145
"2823","getting",73
"2824","ggs",4
"2825","ghia",9
"2826","ghost",3
"2827","gia",2
"2828","giant",73
"2829","gigantic",18
"2830","gimme",14
"2831","ginos",3
"2832","girl",21
"2833","girlfriend",20
"2834","girls",46
"2835","give",89
"2836","given",12
"2837","gives",56
"2838","giving",32
"2839","gjm",2
"2840","gjml",3
"2841","glad",10
"2842","gladly",3
"2843","gladys",5
"2844","glamorous",3
"2845","glamour",2
"2846","glass",54
"2847","glasserie",8
"2848","glasses",4
"2849","glazed",2
"2850","glimpse",2
"2851","gline",2
"2852","global",7
"2853","globe",2
"2854","glorious",6
"2855","glory",2
"2856","glove",4
"2857","glow",2
"2858","gluten",2
"2859","gnarly",2
"2860","gnassau",2
"2861","goal",7
"2862","god",2
"2863","goes",27
"2864","going",104
"2865","gold",5
"2866","golden",8
"2867","goldies",2
"2868","golf",5
"2869","gone",20
"2870","good",2114
"2871","goodbye",15
"2872","goodies",2
"2873","goodness",2
"2874","goods",4
"2875","goodsized",3
"2876","goose",2
"2877","gorgeous",405
"2878","gorgeously",4
"2879","gorgoeus",2
"2880","gorilla",3
"2881","got",43
"2882","gotham",4
"2883","gothic",2
"2884","gourmet",95
"2885","government",4
"2886","governors",2
"2887","gowanus",43
"2888","gowanuspark",4
"2889","gpoint",2
"2890","grab",22
"2891","grabs",5
"2892","gracious",4
"2893","grad",3
"2894","grade",3
"2895","grads",2
"2896","graduate",7
"2897","graduated",2
"2898","graffiti",20
"2899","graffitis",2
"2900","graham",200
"2901","grand",202
"2902","grandchamps",4
"2903","grandchildren",2
"2904","grande",4
"2905","grandparents",3
"2906","grands",2
"2907","granite",32
"2908","grant",2
"2909","grape",2
"2910","grapes",2
"2911","graphic",5
"2912","grass",4
"2913","grassy",3
"2914","grate",9
"2915","gratitude",2
"2916","gray",3
"2917","graziellas",2
"2918","great",3510
"2919","greater",2
"2920","greatest",35
"2921","greatly",4
"2922","greek",2
"2923","green",145
"2924","greene",555
"2925","greeneclinton",19
"2926","greenedowntown",3
"2927","greenery",13
"2928","greenes",2
"2929","greenest",7
"2930","greenlight",8
"2931","greenpoint",598
"2932","greenpoints",9
"2933","greenpointwilliamsburg",10
"2934","greenpointwith",2
"2935","greens",3
"2936","greenwich",7
"2937","greenwood",48
"2938","greet",7
"2939","greeted",8
"2940","greeting",2
"2941","greetings",10
"2942","greets",2
"2943","gretsch",2
"2944","grew",2
"2945","grey",7
"2946","grid",2
"2947","grill",158
"2948","grilling",6
"2949","grills",9
"2950","grimaldis",4
"2951","grind",4
"2952","gritty",6
"2953","groccery",3
"2954","grocer",4
"2955","groceries",108
"2956","grocers",13
"2957","grocery",530
"2958","groovy",2
"2959","ground",226
"2960","groundfloor",9
"2961","groundlevel",2
"2962","grounds",5
"2963","group",86
"2964","groups",290
"2965","grow",3
"2966","growing",22
"2967","grownups",2
"2968","growth",2
"2969","grt",8
"2970","grub",2
"2971","grumpy",10
"2972","grund",2
"2973","gsubway",2
"2974","gtrain",10
"2975","guacuco",4
"2976","guarantee",4
"2977","guaranteed",9
"2978","guard",2
"2979","guardia",7
"2980","gueros",6
"2981","guess",2
"2982","guest",358
"2983","guesthouse",19
"2984","guestroom",6
"2985","guests",558
"2986","guggenheim",2
"2987","guidance",2
"2988","guide",9
"2989","guidebook",6
"2990","guidebooks",2
"2991","guidelines",2
"2992","guitar",7
"2993","guitarist",2
"2994","guitars",2
"2995","gushing",2
"2996","gut",13
"2997","gutrenovated",4
"2998","gutted",2
"2999","guy",11
"3000","guys",49
"3001","gym",421
"3002","gymjust",2
"3003","gymlaundry",3
"3004","gympoolsauna",2
"3005","gyms",33
"3006","gymsaunapool",3
"3007","gymsrestaurant",4
"3008","habana",4
"3009","habla",5
"3010","hablamos",4
"3011","hablo",2
"3012","hackers",3
"3013","haha",2
"3014","hail",2
"3015","hair",25
"3016","hairdryer",14
"3017","haitian",3
"3018","half",234
"3019","halfbath",5
"3020","halfbathroom",3
"3021","halfblock",2
"3022","halfway",7
"3023","hall",93
"3024","halloween",2
"3025","halls",2
"3026","hallway",37
"3027","halsey",50
"3028","hamilton",5
"3029","hamiltons",2
"3030","hammock",66
"3031","hammocks",2
"3032","hamptons",3
"3033","hana",3
"3034","hand",24
"3035","handball",5
"3036","handbuilt",4
"3037","handcrafted",4
"3038","handful",6
"3039","handicap",3
"3040","handle",7
"3041","handmade",6
"3042","handpainted",3
"3043","hands",3
"3044","handsome",5
"3045","handy",6
"3046","hang",88
"3047","hanger",2
"3048","hangers",11
"3049","hanging",31
"3050","hangout",10
"3051","hangouts",9
"3052","hangs",7
"3053","happen",5
"3054","happening",49
"3055","happens",4
"3056","happily",6
"3057","happiness",2
"3058","happy",142
"3059","happyfun",24
"3060","harbor",10
"3061","hard",60
"3062","hardly",15
"3063","hardware",4
"3064","hardwood",364
"3065","hardwoods",3
"3066","hardworking",2
"3067","harris",2
"3068","hart",3
"3069","harvey",16
"3070","hasidic",8
"3071","hasley",2
"3072","hassle",7
"3073","hat",2
"3074","hats",2
"3075","haute",9
"3076","haven",57
"3077","havent",9
"3078","hbo",68
"3079","hbocable",5
"3080","hbogo",10
"3081","hdmi",4
"3082","hdtv",22
"3083","head",65
"3084","heading",10
"3085","headquarters",2
"3086","heads",5
"3087","healing",4
"3088","health",20
"3089","healthy",20
"3090","heaps",6
"3091","hear",28
"3092","heard",5
"3093","hearing",4
"3094","heart",1860
"3095","heartbeat",3
"3096","hearth",5
"3097","hearts",3
"3098","heat",113
"3099","heatac",11
"3100","heatair",5
"3101","heated",21
"3102","heater",16
"3103","heaterac",3
"3104","heating",79
"3105","heatingcooling",4
"3106","heaven",13
"3107","heavenly",4
"3108","heavily",5
"3109","heavy",12
"3110","heavyweight",2
"3111","hectic",11
"3112","heel",10
"3113","heigh",2
"3114","height",19
"3115","heights",767
"3116","heightsbed",2
"3117","heightsbedstuy",3
"3118","heightscrown",3
"3119","heightspark",4
"3120","heightsprospect",4
"3121","heightssunset",2
"3122","heightsutica",2
"3123","held",2
"3124","helio",2
"3125","hello",152
"3126","help",88
"3127","helpful",20
"3128","helping",5
"3129","helps",7
"3130","hempstead",2
"3131","hence",8
"3132","henry",33
"3133","henrys",4
"3134","herald",6
"3135","herb",4
"3136","herbert",10
"3137","herbs",10
"3138","heres",9
"3139","heritage",3
"3140","hermanos",7
"3141","hernandez",29
"3142","heroes",2
"3143","hes",12
"3144","hesitate",11
"3145","hewes",44
"3146","hey",48
"3147","hidden",143
"3148","hiddenand",3
"3149","hiddeno",2
"3150","hiddensubways",2
"3151","hiddentrains",5
"3152","hide",2
"3153","hideaway",49
"3154","hifi",4
"3155","high",955
"3156","highceiling",5
"3157","highceilinged",4
"3158","highceilings",3
"3159","highend",24
"3160","highest",10
"3161","highland",12
"3162","highlight",2
"3163","highlighted",2
"3164","highlights",13
"3165","highly",16
"3166","highquality",2
"3167","highrated",2
"3168","highrise",8
"3169","highspeed",27
"3170","hights",3
"3171","highway",18
"3172","highwayhouse",20
"3173","highways",3
"3174","hijos",2
"3175","hill",640
"3176","hillbed",12
"3177","hillbedford",2
"3178","hillbedstuy",13
"3179","hillboerum",2
"3180","hillcarroll",2
"3181","hillfort",6
"3182","hillft",2
"3183","hills",43
"3184","hilly",2
"3185","hindu",2
"3186","hip",440
"3187","hiphop",2
"3188","hipness",3
"3189","hippest",91
"3190","hippie",2
"3191","hipster",62
"3192","hipsters",13
"3193","hipstyle",3
"3194","hispeed",5
"3195","historic",670
"3196","historical",105
"3197","historically",5
"3198","history",17
"3199","hit",11
"3200","hoai",2
"3201","hobrah",2
"3202","hockey",5
"3203","hold",11
"3204","holder",2
"3205","holding",3
"3206","holds",6
"3207","hole",6
"3208","holeinthewall",2
"3209","holes",3
"3210","holiday",42
"3211","holidays",60
"3212","hollow",2
"3213","home",2158
"3214","homeawayfromhome",4
"3215","homebase",16
"3216","homeconveniently",3
"3217","homegrown",2
"3218","homelike",4
"3219","homely",10
"3220","homemade",7
"3221","homes",20
"3222","homes—",2
"3223","homestay",2
"3224","hometown",3
"3225","homewelcome",2
"3226","homey",69
"3227","homie",3
"3228","honest",3
"3229","honestly",3
"3230","honey",6
"3231","honorary",2
"3232","hood",42
"3233","hoods",6
"3234","hook",61
"3235","hooks",4
"3236","hookup",5
"3237","hoop",2
"3238","hop",47
"3239","hope",81
"3240","hopefully",6
"3241","hoping",5
"3242","horse",6
"3243","horseback",2
"3244","horsemen",2
"3245","hospitable",5
"3246","hospital",33
"3247","hospitality",9
"3248","hospitals",15
"3249","host",256
"3250","hosted",24
"3251","hostel",11
"3252","hostess",3
"3253","hosting",82
"3254","hosts",97
"3255","hot",134
"3256","hotbed",2
"3257","hotcold",3
"3258","hotel",174
"3259","hotellike",3
"3260","hotelquality",3
"3261","hotels",7
"3262","hotelstyle",2
"3263","hothouse",10
"3264","hotspot",4
"3265","hotspots",24
"3266","hottest",62
"3267","hottub",2
"3268","houdini",10
"3269","hour",148
"3270","hours",55
"3271","house",1104
"3272","housed",19
"3273","household",14
"3274","housekeeping",3
"3275","houselike",2
"3276","housemate",6
"3277","housemates",44
"3278","houses",44
"3279","housetrained",2
"3280","housing",17
"3281","however",45
"3282","hrs",14
"3283","hts",6
"3284","httpswwwairbnbcomrooms",64
"3285","httpswwwairbnbcomroomslocaleen",41
"3286","httpswwwairbnbcomroomss",2
"3287","httpswwwairbnbcomshostid",4
"3288","hub",50
"3289","hubs",4
"3290","hudson",6
"3291","huge",948
"3292","hugs",2
"3293","hulu",64
"3294","human",4
"3295","humanitarian",3
"3296","humans",2
"3297","humble",8
"3298","humboldt",2
"3299","humidifier",2
"3300","hummus",3
"3301","hundred",3
"3302","hundreds",12
"3303","hungry",3
"3304","hunting",4
"3305","huron",6
"3306","husband",13
"3307","hussle",2
"3308","hustle",53
"3309","hut",3
"3310","hvac",2
"3311","hwy",20
"3312","hygiene",2
"3313","hype",4
"3314","hypoallergenic",12
"3315","ice",37
"3316","iceskating",2
"3317","ichiran",2
"3318","iconic",26
"3319","idea",6
"3320","ideal",306
"3321","ideally",53
"3322","identified",2
"3323","idyllic",6
"3324","igloos",2
"3325","ihome",4
"3326","ikea",21
"3327","ill",39
"3328","illegal",2
"3329","illuminate",3
"3330","illuminated",4
"3331","imac",7
"3332","imaginable",4
"3333","imagine",10
"3334","imax",7
"3335","immaculate",14
"3336","immaculately",7
"3337","immediate",20
"3338","immediately",16
"3339","immense",5
"3340","immerse",4
"3341","immersed",3
"3342","impeccable",5
"3343","impeccably",6
"3344","imperfect",2
"3345","imperial",3
"3346","important",19
"3347","importantly",17
"3348","impressive",6
"3349","inapartment",2
"3350","inbuilding",5
"3351","inc",25
"3352","incentivized",4
"3353","inch",31
"3354","inches",3
"3355","incl",18
"3356","incld",2
"3357","inclined",4
"3358","include",112
"3359","included",249
"3360","includes",324
"3361","including",299
"3362","inclusive",3
"3363","inconvenience",2
"3364","increase",3
"3365","increasing",2
"3366","incredible",157
"3367","incredibly",59
"3368","incubator",3
"3369","indeed",2
"3370","independence",2
"3371","independent",30
"3372","independently",2
"3373","india",2
"3374","indian",11
"3375","indicated",2
"3376","indie",7
"3377","indies",3
"3378","individual",35
"3379","individually",5
"3380","individuals",31
"3381","indonesian",2
"3382","indoor",28
"3383","indoors",3
"3384","indulge",7
"3385","industrial",86
"3386","industrialism",2
"3387","industry",27
"3388","inexpensive",6
"3389","infamous",6
"3390","infant",5
"3391","infants",2
"3392","infanttoddler",2
"3393","infinite",2
"3394","inflatable",7
"3395","influences",2
"3396","info",31
"3397","information",23
"3398","infused",6
"3399","ingredients",2
"3400","inhabitants",3
"3401","inhabited",8
"3402","inhabiting",2
"3403","inhouse",5
"3404","initially",2
"3405","inlaid",3
"3406","inlet",2
"3407","inn",27
"3408","inner",4
"3409","innovation",2
"3410","innovative",3
"3411","inout",4
"3412","inperson",2
"3413","inquire",29
"3414","inquires",2
"3415","inquiries",14
"3416","inquiring",2
"3417","inquiry",9
"3418","inquisitive",2
"3419","inroom",4
"3420","insane",5
"3421","insanely",6
"3422","inside",106
"3423","insider",3
"3424","insiders",2
"3425","insight",2
"3426","inspiration",4
"3427","inspire",5
"3428","inspired",25
"3429","inspires",2
"3430","inspiring",16
"3431","instagram",5
"3432","installations",5
"3433","installed",16
"3434","instant",33
"3435","instantly",12
"3436","instead",13
"3437","institute",95
"3438","institutes",2
"3439","institutions",6
"3440","instructions",7
"3441","instruments",14
"3442","insuite",6
"3443","insulated",2
"3444","intact",3
"3445","intended",5
"3446","intense",2
"3447","intentional",2
"3448","interaction",2
"3449","interactive",2
"3450","intercom",14
"3451","interés",6
"3452","interest",11
"3453","interested",45
"3454","interesting",51
"3455","interests",4
"3456","interior",42
"3457","interiors",5
"3458","internal",5
"3459","international",50
"3460","internet",238
"3461","interns",12
"3462","internship",3
"3463","internships",7
"3464","intersection",15
"3465","intimacy",3
"3466","intimate",16
"3467","intimately",2
"3468","intricate",2
"3469","inunit",21
"3470","invisible",2
"3471","invitation",3
"3472","invite",17
"3473","invited",3
"3474","invites",4
"3475","inviting",62
"3476","involved",2
"3477","iphone",2
"3478","ipod",5
"3479","ireland",2
"3480","irish",2
"3481","iron",46
"3482","ironing",11
"3483","irrigations",2
"3484","irving",3
"3485","ish",3
"3486","island",189
"3487","islandmermaid",2
"3488","islands",7
"3489","isnt",9
"3490","isolated",5
"3491","issue",7
"3492","issues",7
"3493","ist",4
"3494","italian",37
"3495","italianate",5
"3496","italy",5
"3497","italychinatown",3
"3498","italysoho",2
"3499","items",20
"3500","itineraries",2
"3501","ive",79
"3502","ivy",2
"3503","jackie",2
"3504","jacuzzi",49
"3505","jalopy",2
"3506","jam",5
"3507","jamaica",4
"3508","jamaican",10
"3509","james",2
"3510","jan",31
"3511","janes",3
"3512","january",44
"3513","japan",4
"3514","japanese",24
"3515","japaneseisraeli",2
"3516","jardin",4
"3517","jaunt",2
"3518","java",3
"3519","javits",2
"3520","jaw",2
"3521","jay",31
"3522","jazz",18
"3523","jbl",2
"3524","jeans",2
"3525","jedis",2
"3526","jefferson",102
"3527","jerk",10
"3528","jersey",4
"3529","jet",5
"3530","jets",4
"3531","jetted",2
"3532","jewel",10
"3533","jewels",2
"3534","jewish",16
"3535","jfk",291
"3536","jfklga",3
"3537","jfkmins",6
"3538","jimmys",2
"3539","jkf",2
"3540","jlac",3
"3541","jmg",3
"3542","jmgl",3
"3543","jml",8
"3544","jmz",485
"3545","jmzac",2
"3546","jmzg",5
"3547","jmzl",6
"3548","jmzlg",4
"3549","jmztrain",2
"3550","job",5
"3551","jobs",3
"3552","joes",18
"3553","jog",6
"3554","joggers",2
"3555","jogging",9
"3556","john",3
"3557","johns",4
"3558","johnson",2
"3559","johnsons",9
"3560","join",17
"3561","joined",3
"3562","joint",7
"3563","jonathan",2
"3564","jorge",2
"3565","josh",2
"3566","journey",10
"3567","joy",13
"3568","jtrain",7
"3569","juice",34
"3570","juicer",10
"3571","juliet",9
"3572","july",46
"3573","jump",10
"3574","jumping",6
"3575","junction",22
"3576","june",34
"3577","jungle",4
"3578","junior",13
"3579","juniors",2
"3580","jus",2
"3581","just",1956
"3582","justice",3
"3583","juts",2
"3584","jzm",5
"3585","jzml",2
"3586","karaoke",4
"3587","kat",2
"3588","katie",2
"3589","kava",7
"3590","keep",111
"3591","keeping",10
"3592","keeps",12
"3593","keetsa",2
"3594","kelloggs",5
"3595","kellogs",2
"3596","kennedy",6
"3597","kensington",30
"3598","kensingtonditmas",3
"3599","kent",8
"3600","kept",30
"3601","kettle",28
"3602","keurig",17
"3603","key",107
"3604","keyboard",2
"3605","keycafe",2
"3606","keyed",10
"3607","keyfood",2
"3608","keyless",14
"3609","keypad",2
"3610","keys",31
"3611","khemistry",3
"3612","kick",15
"3613","kid",26
"3614","kidbaby",2
"3615","kidfriendly",8
"3616","kids",481
"3617","killer",17
"3618","kimmy",2
"3619","kind",70
"3620","kindly",3
"3621","kinds",26
"3622","kinfolk",2
"3623","king",247
"3624","kingdom",6
"3625","kings",124
"3626","kingsize",15
"3627","kingsized",17
"3628","kingston",18
"3629","kingstonthroop",10
"3630","kit",3
"3631","kitch",2
"3632","kitchen",3694
"3633","kitchenbath",6
"3634","kitchenbathroom",8
"3635","kitchendining",9
"3636","kitchendiningliving",4
"3637","kitchenette",47
"3638","kitchenliving",32
"3639","kitchenlivingdining",2
"3640","kitchenmicrowave",2
"3641","kitchens",21
"3642","kitchenware",7
"3643","kitsch",2
"3644","kitten",9
"3645","kittens",2
"3646","kitties",5
"3647","kitty",15
"3648","kiwis",8
"3649","knacks",2
"3650","knick",2
"3651","knickerbocker",31
"3652","knitting",17
"3653","know",113
"3654","knowing",2
"3655","knowledge",3
"3656","knowledgeable",5
"3657","known",39
"3658","knows",20
"3659","koi",2
"3660","kolache",18
"3661","konakolo",4
"3662","konditori",2
"3663","korean",4
"3664","kosciusko",10
"3665","kosciuszko",19
"3666","kosher",20
"3667","koshervegan",2
"3668","krust",5
"3669","kucho",2
"3670","lab",6
"3671","label",6
"3672","labor",5
"3673","laboratory",9
"3674","lacjz",2
"3675","lack",2
"3676","ladder",12
"3677","ladies",18
"3678","lady",15
"3679","lægger",2
"3680","lafayette",7
"3681","laguardia",18
"3682","laid",34
"3683","laidback",7
"3684","lake",7
"3685","lakeside",11
"3686","lambiance",5
"3687","lamp",19
"3688","lamps",7
"3689","lan",2
"3690","land",13
"3691","landline",2
"3692","landlord",7
"3693","landlords",2
"3694","landmark",55
"3695","landmarked",35
"3696","landmarks",12
"3697","landry",3
"3698","landscape",4
"3699","landscaped",22
"3700","lane",2
"3701","lanes",2
"3702","language",2
"3703","lantagoniste",12
"3704","lantern",2
"3705","lappartement",6
"3706","laptop",14
"3707","large",2573
"3708","largely",4
"3709","larger",32
"3710","largest",33
"3711","lark",2
"3712","las",3
"3713","last",61
"3714","late",84
"3715","latenight",7
"3716","later",5
"3717","latest",5
"3718","latex",3
"3719","latin",4
"3720","latmosfera",3
"3721","laudromat",4
"3722","laughing",2
"3723","launch",3
"3724","launching",4
"3725","launchpad",4
"3726","laundries",3
"3727","laundromat",160
"3728","laundromats",37
"3729","laundry",643
"3730","laundrylocated",2
"3731","laundrymat",3
"3732","lauren",2
"3733","lavish",2
"3734","lavoro",2
"3735","law",25
"3736","lawn",6
"3737","laws",11
"3738","lay",16
"3739","layout",110
"3740","layoutfull",2
"3741","lazy",5
"3742","lbs",2
"3743","lcd",6
"3744","lead",11
"3745","leading",17
"3746","leads",21
"3747","leafy",33
"3748","learn",13
"3749","learning",2
"3750","lease",5
"3751","least",24
"3752","leather",25
"3753","leave",62
"3754","leaves",24
"3755","leaving",26
"3756","led",19
"3757","leeuwen",4
"3758","leffert",2
"3759","lefferts",93
"3760","lefforts",3
"3761","lefrak",8
"3762","left",20
"3763","legal",50
"3764","legendary",10
"3765","legged",2
"3766","legislation",2
"3767","legitimate",2
"3768","legs",3
"3769","leisure",23
"3770","leisurely",2
"3771","lella",2
"3772","lemplacement",4
"3773","lend",3
"3774","length",7
"3775","leonard",2
"3776","les",76
"3777","less",410
"3778","lesson",2
"3779","let",86
"3780","lets",15
"3781","letting",12
"3782","leuwen",2
"3783","level",215
"3784","levels",10
"3785","lewis",2
"3786","lexington",2
"3787","lga",31
"3788","lgbt",9
"3789","lgbti",2
"3790","lgbtq",17
"3791","lgbtqfriendly",4
"3792","lgjm",4
"3793","lgjmz",3
"3794","lgmj",3
"3795","liberty",44
"3796","library",175
"3797","lic",4
"3798","licor",2
"3799","lies",8
"3800","life",153
"3801","lifelong",2
"3802","lifestyle",20
"3803","lift",3
"3804","light",1569
"3805","lighted",2
"3806","lightfilled",104
"3807","lightflooded",3
"3808","lighthouse",3
"3809","lighting",98
"3810","lightly",5
"3811","lightning",2
"3812","lights",44
"3813","lightwe",2
"3814","ligne",4
"3815","like",658
"3816","likely",14
"3817","likeminded",6
"3818","likes",3
"3819","lil",9
"3820","lilies",2
"3821","lily",2
"3822","limestone",35
"3823","limited",16
"3824","limits",2
"3825","limmeuble",2
"3826","limpio",2
"3827","limprimerie",3
"3828","lincoln",10
"3829","linda",2
"3830","line",410
"3831","lined",217
"3832","linen",40
"3833","linens",116
"3834","lines",901
"3835","lining",3
"3836","link",5
"3837","linked",2
"3838","links",4
"3839","liquor",20
"3840","lir",3
"3841","lirr",71
"3842","list",31
"3843","listed",34
"3844","listen",9
"3845","listening",2
"3846","listing",248
"3847","listinga",2
"3848","listings",44
"3849","lit",73
"3850","lite",4
"3851","literally",97
"3852","litter",9
"3853","litterbox",2
"3854","little",255
"3855","littleno",2
"3856","liu",4
"3857","livable",3
"3858","live",517
"3859","lived",60
"3860","livedin",3
"3861","livein",8
"3862","liveliest",3
"3863","liveliness",3
"3864","lively",131
"3865","lives",55
"3866","livework",8
"3867","living",2285
"3868","livingdining",27
"3869","livingdiningkitchen",3
"3870","livingkitchen",3
"3871","livingroom",50
"3872","livingroomkitchen",2
"3873","livingrooms",2
"3874","livonia",2
"3875","ljg",2
"3876","ljm",6
"3877","ljmg",3
"3878","ljmz",8
"3879","ljmzg",5
"3880","llama",4
"3881","lline",2
"3882","lmetropolitan",7
"3883","lmjz",2
"3884","lmzj",3
"3885","load",6
"3886","loaded",22
"3887","loading",2
"3888","loads",47
"3889","loan",2
"3890","lobby",9
"3891","lobster",8
"3892","local",488
"3893","locale",2
"3894","locally",7
"3895","locals",19
"3896","locanda",14
"3897","located",3563
"3898","locates",6
"3899","locating",3
"3900","location",1652
"3901","locations",21
"3902","lock",80
"3903","lockable",5
"3904","locked",9
"3905","lockers",2
"3906","locking",3
"3907","locks",15
"3908","lodge",7
"3909","lodging",14
"3910","loft",1100
"3911","lofted",64
"3912","loftlike",20
"3913","lofts",39
"3914","loftstyle",16
"3915","lofty",18
"3916","logement",30
"3917","logistics",4
"3918","loki",2
"3919","lola",4
"3920","lone",26
"3921","long",273
"3922","longer",70
"3923","longerterm",3
"3924","longterm",18
"3925","longtime",4
"3926","lonley",2
"3927","look",131
"3928","looked",2
"3929","looking",500
"3930","looks",30
"3931","loom",3
"3932","loop",2
"3933","loosie",6
"3934","loosing",2
"3935","lorimer",215
"3936","lorimermetropolitan",5
"3937","lormier",6
"3938","los",14
"3939","losing",2
"3940","lost",4
"3941","lot",281
"3942","lots",1102
"3943","lottraveling",2
"3944","loud",9
"3945","lounge",158
"3946","lounges",34
"3947","lounging",20
"3948","lovable",8
"3949","love",2064
"3950","loved",14
"3951","loveliest",12
"3952","lovely",795
"3953","lover",5
"3954","lovers",47
"3955","loves",21
"3956","loveseat",7
"3957","loving",25
"3958","lovingly",17
"3959","lovley",2
"3960","low",37
"3961","lower",354
